person	riksdagid	pob
http://www.wikidata.org/entity/Q5859394	0170700930812	http://www.wikidata.org/entity/Q243293
http://www.wikidata.org/entity/Q5886858	0540309351004	http://www.wikidata.org/entity/Q10525339
http://www.wikidata.org/entity/Q5889601	0256743155204	
http://www.wikidata.org/entity/Q5890031	0803753212716	http://www.wikidata.org/entity/Q10520534
http://www.wikidata.org/entity/Q5901725	0883123676901	
http://www.wikidata.org/entity/Q5901935	0119158487501	http://www.wikidata.org/entity/Q10576232
http://www.wikidata.org/entity/Q5906383	0505931201806	
http://www.wikidata.org/entity/Q5913938	0778276090510	http://www.wikidata.org/entity/Q10412414
http://www.wikidata.org/entity/Q5915963	0566638963807	http://www.wikidata.org/entity/Q10727064
http://www.wikidata.org/entity/Q5937876	0449003924218	http://www.wikidata.org/entity/Q1426086
http://www.wikidata.org/entity/Q5938964	0552300917200	
http://www.wikidata.org/entity/Q5958869	0892215792827	
http://www.wikidata.org/entity/Q5963543	0906916983202	http://www.wikidata.org/entity/Q2416058
http://www.wikidata.org/entity/Q5980017	0958927082506	
http://www.wikidata.org/entity/Q6010899	0725936371809	
http://www.wikidata.org/entity/Q6013871	0773185460005	http://www.wikidata.org/entity/Q10602482
http://www.wikidata.org/entity/Q6015942	0427695165918	http://www.wikidata.org/entity/Q3438210
http://www.wikidata.org/entity/Q6024368	0875425244515	
http://www.wikidata.org/entity/Q6027471	0658618520605	
http://www.wikidata.org/entity/Q6029071	0416079977115	http://www.wikidata.org/entity/Q10612973
http://www.wikidata.org/entity/Q6043198	0972721265901	
http://www.wikidata.org/entity/Q6086417	0946889218011	http://www.wikidata.org/entity/Q3582130
http://www.wikidata.org/entity/Q6088379	0476457225115	
http://www.wikidata.org/entity/Q6165375	0789744347006	
http://www.wikidata.org/entity/Q6175962	0241621108903	http://www.wikidata.org/entity/Q10520535
http://www.wikidata.org/entity/Q6179028	089057453314	
http://www.wikidata.org/entity/Q6196549	0959236354417	http://www.wikidata.org/entity/Q642964
http://www.wikidata.org/entity/Q6199511	0531431759204	
http://www.wikidata.org/entity/Q6213669	0597298079716	
http://www.wikidata.org/entity/Q6228058	0117814135893	http://www.wikidata.org/entity/Q10704863
http://www.wikidata.org/entity/Q6235147	0514532571208	
http://www.wikidata.org/entity/Q6236436	0791588767213	http://www.wikidata.org/entity/Q10661257
http://www.wikidata.org/entity/Q6241274	0693341580004	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q6255956	0679228585116	http://www.wikidata.org/entity/Q1867030
http://www.wikidata.org/entity/Q9393603	0296384583518	http://www.wikidata.org/entity/Q6980930
http://www.wikidata.org/entity/Q15963975	0831039938224	http://www.wikidata.org/entity/Q10489083
http://www.wikidata.org/entity/Q16595498	0488980773927	http://www.wikidata.org/entity/Q19689
http://www.wikidata.org/entity/Q16596143	0710022029620	http://www.wikidata.org/entity/Q18289737
http://www.wikidata.org/entity/Q16633140	065105536026	http://www.wikidata.org/entity/Q10553938
http://www.wikidata.org/entity/Q16633513	0495661214429	http://www.wikidata.org/entity/Q10519255
http://www.wikidata.org/entity/Q18202336	0996640018922	http://www.wikidata.org/entity/Q10649963
http://www.wikidata.org/entity/Q18202340	0760500234712	http://www.wikidata.org/entity/Q10715942
http://www.wikidata.org/entity/Q18237073	0173210620224	http://www.wikidata.org/entity/Q3692
http://www.wikidata.org/entity/Q18238922	0469825305127	
http://www.wikidata.org/entity/Q18243197	0871764071911	http://www.wikidata.org/entity/Q10498247
http://www.wikidata.org/entity/Q18243514	0955748436811	http://www.wikidata.org/entity/Q18289737
http://www.wikidata.org/entity/Q18243853	0744139167426	http://www.wikidata.org/entity/Q10728127
http://www.wikidata.org/entity/Q18244644	0671881934227	http://www.wikidata.org/entity/Q10717704
http://www.wikidata.org/entity/Q18244900	0792733370419	http://www.wikidata.org/entity/Q10681185
http://www.wikidata.org/entity/Q18245444	0474290584024	http://www.wikidata.org/entity/Q794
http://www.wikidata.org/entity/Q18275164	0283117091429	
http://www.wikidata.org/entity/Q18448419	0314880166319	
http://www.wikidata.org/entity/Q18448703	0506541436524	http://www.wikidata.org/entity/Q10438774
http://www.wikidata.org/entity/Q18649282	0495218011521	http://www.wikidata.org/entity/Q10531743
http://www.wikidata.org/entity/Q18747077	0116759114313	
http://www.wikidata.org/entity/Q21497027	0574355225922	http://www.wikidata.org/entity/Q10711728
http://www.wikidata.org/entity/Q21558214	0885483214625	
http://www.wikidata.org/entity/Q21558216	0903544136890	
http://www.wikidata.org/entity/Q21567758	0658584530506	
http://www.wikidata.org/entity/Q21567759	0723453743904	http://www.wikidata.org/entity/Q10659387
http://www.wikidata.org/entity/Q21567861	0430662617406	
http://www.wikidata.org/entity/Q21570585	0611811040102	http://www.wikidata.org/entity/Q10512324
http://www.wikidata.org/entity/Q21572124	059858389704	
http://www.wikidata.org/entity/Q21572129	0132844613894	
http://www.wikidata.org/entity/Q21578744	0873439293805	http://www.wikidata.org/entity/Q10484135
http://www.wikidata.org/entity/Q21578772	0283853469394	
http://www.wikidata.org/entity/Q21614175	0369065037402	
http://www.wikidata.org/entity/Q21614364	0650006662217	http://www.wikidata.org/entity/Q26253655
http://www.wikidata.org/entity/Q21731075	0740487617408	http://www.wikidata.org/entity/Q2211
http://www.wikidata.org/entity/Q21731075	0740487617408	http://www.wikidata.org/entity/Q10576133
http://www.wikidata.org/entity/Q21733239	0177634579699	
http://www.wikidata.org/entity/Q23915305	0376461485627	
http://www.wikidata.org/entity/Q29040655	0440673458216	http://www.wikidata.org/entity/Q10717828
http://www.wikidata.org/entity/Q40741721	04571388712	
http://www.wikidata.org/entity/Q50353136	025877594729	http://www.wikidata.org/entity/Q10659004
http://www.wikidata.org/entity/Q50353175	072821648404	
http://www.wikidata.org/entity/Q56923131	0425115010020	http://www.wikidata.org/entity/Q43
http://www.wikidata.org/entity/Q57168715	0238095659621	http://www.wikidata.org/entity/Q2464406
http://www.wikidata.org/entity/Q57168779	0547805254924	http://www.wikidata.org/entity/Q10411781
http://www.wikidata.org/entity/Q58365776	0184968091618	http://www.wikidata.org/entity/Q20
http://www.wikidata.org/entity/Q63869806	0435740736429	http://www.wikidata.org/entity/Q10707226
http://www.wikidata.org/entity/Q63975366	0717363246311	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q64524335	0349986646724	http://www.wikidata.org/entity/Q10570808
http://www.wikidata.org/entity/Q65499866	0279488554424	http://www.wikidata.org/entity/Q10488437
http://www.wikidata.org/entity/Q70529257	0522240580423	http://www.wikidata.org/entity/Q10676706
http://www.wikidata.org/entity/Q70588456	0522054204918	http://www.wikidata.org/entity/Q10655757
http://www.wikidata.org/entity/Q70994131	0606863154419	http://www.wikidata.org/entity/Q18560570
http://www.wikidata.org/entity/Q71057524	0598792324417	http://www.wikidata.org/entity/Q10545803
http://www.wikidata.org/entity/Q71131299	0838085832923	http://www.wikidata.org/entity/Q10499509
http://www.wikidata.org/entity/Q96324330	0348125782828	
http://www.wikidata.org/entity/Q97097437	0904448094023	http://www.wikidata.org/entity/Q10437982
http://www.wikidata.org/entity/Q97119947	0997984696398	
http://www.wikidata.org/entity/Q97824072	0197306878612	
http://www.wikidata.org/entity/Q97854776	0180442748612	
http://www.wikidata.org/entity/Q52920	0938901612810	http://www.wikidata.org/entity/Q10728033
http://www.wikidata.org/entity/Q53740	0906359551705	http://www.wikidata.org/entity/Q57407324
http://www.wikidata.org/entity/Q235374	0528830353520	http://www.wikidata.org/entity/Q10710237
http://www.wikidata.org/entity/Q429001	0404025497421	http://www.wikidata.org/entity/Q25413
http://www.wikidata.org/entity/Q439393	0862868280923	http://www.wikidata.org/entity/Q10717704
http://www.wikidata.org/entity/Q537342	0185498861416	http://www.wikidata.org/entity/Q10438740
http://www.wikidata.org/entity/Q547580	0582064163300	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q655844	0735009164618	http://www.wikidata.org/entity/Q10532196
http://www.wikidata.org/entity/Q1581082	0901257862125	http://www.wikidata.org/entity/Q10527914
http://www.wikidata.org/entity/Q1796120	0885771106404	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q1910868	0507199415917	http://www.wikidata.org/entity/Q10718069
http://www.wikidata.org/entity/Q2029325	0238588409223	http://www.wikidata.org/entity/Q10727357
http://www.wikidata.org/entity/Q2448370	0537484650407	http://www.wikidata.org/entity/Q26937
http://www.wikidata.org/entity/Q2476427	0897304708905	http://www.wikidata.org/entity/Q33
http://www.wikidata.org/entity/Q2740012	0218878014918	http://www.wikidata.org/entity/Q10531256
http://www.wikidata.org/entity/Q3041165	0654147472012	http://www.wikidata.org/entity/Q54356
http://www.wikidata.org/entity/Q3055894	0515990253512	http://www.wikidata.org/entity/Q43
http://www.wikidata.org/entity/Q3131703	0631624321702	http://www.wikidata.org/entity/Q1642019
http://www.wikidata.org/entity/Q3363839	0502174718806	
http://www.wikidata.org/entity/Q3372906	0583257327619	
http://www.wikidata.org/entity/Q3372970	0262124593702	
http://www.wikidata.org/entity/Q3374704	0600928907216	
http://www.wikidata.org/entity/Q3386964	0928800583601	http://www.wikidata.org/entity/Q10602802
http://www.wikidata.org/entity/Q3675520	0766496753128	http://www.wikidata.org/entity/Q10669803
http://www.wikidata.org/entity/Q3742553	0558039843819	
http://www.wikidata.org/entity/Q4356302	0567830387107	http://www.wikidata.org/entity/Q5511485
http://www.wikidata.org/entity/Q4563087	0699506181311	
http://www.wikidata.org/entity/Q4693157	0424138087713	
http://www.wikidata.org/entity/Q4693168	0698785853314	http://www.wikidata.org/entity/Q10423528
http://www.wikidata.org/entity/Q4753779	0502353466300	
http://www.wikidata.org/entity/Q4753949	0926555793514	
http://www.wikidata.org/entity/Q4755577	0585684563812	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q4766189	0871076471012	
http://www.wikidata.org/entity/Q4769201	0590042760718	http://www.wikidata.org/entity/Q10718069
http://www.wikidata.org/entity/Q4859748	0553513261108	http://www.wikidata.org/entity/Q10727562
http://www.wikidata.org/entity/Q4859750	0914133868703	http://www.wikidata.org/entity/Q10423528
http://www.wikidata.org/entity/Q4887285	049290762318	http://www.wikidata.org/entity/Q744491
http://www.wikidata.org/entity/Q4916292	0673622610409	
http://www.wikidata.org/entity/Q4935587	0408672730600	http://www.wikidata.org/entity/Q10728127
http://www.wikidata.org/entity/Q4935870	0760437424714	http://www.wikidata.org/entity/Q1018454
http://www.wikidata.org/entity/Q4935873	098412828516	http://www.wikidata.org/entity/Q10712060
http://www.wikidata.org/entity/Q4935981	0811237096101	
http://www.wikidata.org/entity/Q4939376	0348289738906	
http://www.wikidata.org/entity/Q4939882	0306428620407	
http://www.wikidata.org/entity/Q4939904	0998031180101	
http://www.wikidata.org/entity/Q4940591	0997123540801	
http://www.wikidata.org/entity/Q4940657	0590020362617	http://www.wikidata.org/entity/Q34
http://www.wikidata.org/entity/Q4944211	0188650698006	
http://www.wikidata.org/entity/Q4945703	0502609471907	
http://www.wikidata.org/entity/Q4948395	0442579593600	
http://www.wikidata.org/entity/Q4949515	0233182252702	http://www.wikidata.org/entity/Q10713238
http://www.wikidata.org/entity/Q4951586	0123651227008	
http://www.wikidata.org/entity/Q4951698	0301673230606	
http://www.wikidata.org/entity/Q4952016	0191823608408	http://www.wikidata.org/entity/Q10717704
http://www.wikidata.org/entity/Q4952898	0307955518208	http://www.wikidata.org/entity/Q25286
http://www.wikidata.org/entity/Q4953894	0231432628318	http://www.wikidata.org/entity/Q348972
http://www.wikidata.org/entity/Q4955982	0263142725304	
http://www.wikidata.org/entity/Q4956643	0219220227418	http://www.wikidata.org/entity/Q54356
http://www.wikidata.org/entity/Q4958167	0114869877121	
http://www.wikidata.org/entity/Q4962846	0252641216303	
http://www.wikidata.org/entity/Q4968703	0389381287505	http://www.wikidata.org/entity/Q10682217
http://www.wikidata.org/entity/Q4970595	0313390540217	http://www.wikidata.org/entity/Q10548138
http://www.wikidata.org/entity/Q4972485	0215382436506	
http://www.wikidata.org/entity/Q4972552	0213183979300	http://www.wikidata.org/entity/Q10673304
http://www.wikidata.org/entity/Q4973390	0125165702713	http://www.wikidata.org/entity/Q54352
http://www.wikidata.org/entity/Q4973765	0519740099915	http://www.wikidata.org/entity/Q10431994
http://www.wikidata.org/entity/Q4974516	0523880046118	
http://www.wikidata.org/entity/Q4979119	0334816698724	http://www.wikidata.org/entity/Q10726258
http://www.wikidata.org/entity/Q4980135	0437269990517	
http://www.wikidata.org/entity/Q4980790	0510486065729	
http://www.wikidata.org/entity/Q4981208	0357425398006	http://www.wikidata.org/entity/Q60
http://www.wikidata.org/entity/Q4981668	0415959965211	http://www.wikidata.org/entity/Q10526832
http://www.wikidata.org/entity/Q4988619	0229627943828	http://www.wikidata.org/entity/Q10436974
http://www.wikidata.org/entity/Q4990159	0525611880106	
http://www.wikidata.org/entity/Q4990430	0491930525700	
http://www.wikidata.org/entity/Q4991038	0475634300704	
http://www.wikidata.org/entity/Q4991125	0455312624903	http://www.wikidata.org/entity/Q10688953
http://www.wikidata.org/entity/Q4992461	0394664838002	http://www.wikidata.org/entity/Q54764
http://www.wikidata.org/entity/Q5005171	0525479453308	http://www.wikidata.org/entity/Q514722
http://www.wikidata.org/entity/Q97971256	0486424355504	
http://www.wikidata.org/entity/Q97971268	0704703749401	
http://www.wikidata.org/entity/Q97971269	0713869819004	
http://www.wikidata.org/entity/Q98530561	0709911904721	http://www.wikidata.org/entity/Q10682819
http://www.wikidata.org/entity/Q99342645	0950559490627	
http://www.wikidata.org/entity/Q99419703	0245874897406	
http://www.wikidata.org/entity/Q104214628	0845242325301	
http://www.wikidata.org/entity/Q104215963	0534870997412	
http://www.wikidata.org/entity/Q106625850	0393820702706	
http://www.wikidata.org/entity/Q107364088	0910587614018	
http://www.wikidata.org/entity/Q108525972	07921826010	http://www.wikidata.org/entity/Q6980930
http://www.wikidata.org/entity/Q112318519	0341604836310	
http://www.wikidata.org/entity/Q114029317	0783069490115	
http://www.wikidata.org/entity/Q114031232	0985943148917	http://www.wikidata.org/entity/Q10671268
http://www.wikidata.org/entity/Q114031255	0890152141226	http://www.wikidata.org/entity/Q10550065
http://www.wikidata.org/entity/Q114031263	0859909330720	http://www.wikidata.org/entity/Q10577363
http://www.wikidata.org/entity/Q114031267	0340418158820	http://www.wikidata.org/entity/Q10602688
http://www.wikidata.org/entity/Q114031270	048561486727	http://www.wikidata.org/entity/Q10567892
http://www.wikidata.org/entity/Q114240008	0112333043027	http://www.wikidata.org/entity/Q10484301
http://www.wikidata.org/entity/Q114630146	0938171000810	
http://www.wikidata.org/entity/Q114659286	0678597762924	
http://www.wikidata.org/entity/Q4948092	0750518623913	http://www.wikidata.org/entity/Q10715642
http://www.wikidata.org/entity/Q4949005	0874331493311	
http://www.wikidata.org/entity/Q4951444	0925451929216	http://www.wikidata.org/entity/Q1019101
http://www.wikidata.org/entity/Q4953475	0963654118003	http://www.wikidata.org/entity/Q10430686
http://www.wikidata.org/entity/Q4953741	082139988919	
http://www.wikidata.org/entity/Q4953866	0575287564902	
http://www.wikidata.org/entity/Q4957198	0921688244311	
http://www.wikidata.org/entity/Q4961080	07776758016	http://www.wikidata.org/entity/Q10659410
http://www.wikidata.org/entity/Q4961125	0697941234716	http://www.wikidata.org/entity/Q10525048
http://www.wikidata.org/entity/Q4962158	0888276520804	http://www.wikidata.org/entity/Q3438210
http://www.wikidata.org/entity/Q4970036	0828198456420	http://www.wikidata.org/entity/Q10510001
http://www.wikidata.org/entity/Q4970153	0834510274913	http://www.wikidata.org/entity/Q10538097
http://www.wikidata.org/entity/Q4970171	0674177483011	
http://www.wikidata.org/entity/Q4971176	0835507837915	
http://www.wikidata.org/entity/Q4971770	0911372158609	
http://www.wikidata.org/entity/Q4972450	0532121969806	
http://www.wikidata.org/entity/Q4974616	078688254917	http://www.wikidata.org/entity/Q10542111
http://www.wikidata.org/entity/Q4974920	0602744999917	http://www.wikidata.org/entity/Q10683918
http://www.wikidata.org/entity/Q4975541	0710863816703	http://www.wikidata.org/entity/Q10562793
http://www.wikidata.org/entity/Q4980750	0530425150220	http://www.wikidata.org/entity/Q10428524
http://www.wikidata.org/entity/Q4982902	0996403729104	
http://www.wikidata.org/entity/Q4982955	0887345842319	
http://www.wikidata.org/entity/Q4984712	0567810897103	
http://www.wikidata.org/entity/Q4987091	088028607414	http://www.wikidata.org/entity/Q10589633
http://www.wikidata.org/entity/Q4988873	0597915398712	http://www.wikidata.org/entity/Q10419853
http://www.wikidata.org/entity/Q4990128	0970427364222	http://www.wikidata.org/entity/Q3370762
http://www.wikidata.org/entity/Q4990247	0944338157703	http://www.wikidata.org/entity/Q10710321
http://www.wikidata.org/entity/Q4990451	0893004490313	http://www.wikidata.org/entity/Q10718268
http://www.wikidata.org/entity/Q4991011	0728463811911	
http://www.wikidata.org/entity/Q4991101	0837462035506	
http://www.wikidata.org/entity/Q4991178	0976559189807	
http://www.wikidata.org/entity/Q5039758	0361291071906	
http://www.wikidata.org/entity/Q5543495	0324473031398	http://www.wikidata.org/entity/Q10562793
http://www.wikidata.org/entity/Q5544289	0362377089307	
http://www.wikidata.org/entity/Q5546459	0132698667318	http://www.wikidata.org/entity/Q10689031
http://www.wikidata.org/entity/Q5547873	0282360034405	
http://www.wikidata.org/entity/Q5554868	0529103571012	http://www.wikidata.org/entity/Q10595637
http://www.wikidata.org/entity/Q5555093	0805783144803	http://www.wikidata.org/entity/Q26521
http://www.wikidata.org/entity/Q5560456	0844198084908	
http://www.wikidata.org/entity/Q5577926	0928479652300	
http://www.wikidata.org/entity/Q5596130	0588282566419	http://www.wikidata.org/entity/Q10728626
http://www.wikidata.org/entity/Q5603378	0412860732608	http://www.wikidata.org/entity/Q496201
http://www.wikidata.org/entity/Q5603399	0321680964806	
http://www.wikidata.org/entity/Q5609071	0447050635303	http://www.wikidata.org/entity/Q36
http://www.wikidata.org/entity/Q5609574	0156214148697	http://www.wikidata.org/entity/Q25411
http://www.wikidata.org/entity/Q5617414	0234578153505	
http://www.wikidata.org/entity/Q5626645	0698463786600	
http://www.wikidata.org/entity/Q5716490	0285352171912	
http://www.wikidata.org/entity/Q5716833	0988383147219	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q5717329	0164935407015	http://www.wikidata.org/entity/Q115003541
http://www.wikidata.org/entity/Q5719585	0773312517000	
http://www.wikidata.org/entity/Q5723350	0394601078212	
http://www.wikidata.org/entity/Q5731096	0717130693403	
http://www.wikidata.org/entity/Q5740878	0267879616300	http://www.wikidata.org/entity/Q10542836
http://www.wikidata.org/entity/Q5778392	0694077681517	http://www.wikidata.org/entity/Q10400871
http://www.wikidata.org/entity/Q5781437	0308306375022	http://www.wikidata.org/entity/Q3820
http://www.wikidata.org/entity/Q5781951	0558681738602	http://www.wikidata.org/entity/Q10493877
http://www.wikidata.org/entity/Q5796014	0354810740804	
http://www.wikidata.org/entity/Q5812045	0814703093208	
http://www.wikidata.org/entity/Q5828563	0637482737005	http://www.wikidata.org/entity/Q10669329
http://www.wikidata.org/entity/Q5855550	0405574090504	http://www.wikidata.org/entity/Q83681
http://www.wikidata.org/entity/Q5885773	0155044813008	
http://www.wikidata.org/entity/Q5891935	0205360448417	
http://www.wikidata.org/entity/Q5891990	038177988704	http://www.wikidata.org/entity/Q10509154
http://www.wikidata.org/entity/Q5893947	0817472556307	http://www.wikidata.org/entity/Q10570636
http://www.wikidata.org/entity/Q5906758	0576806909014	
http://www.wikidata.org/entity/Q5919846	0790996600918	http://www.wikidata.org/entity/Q10571401
http://www.wikidata.org/entity/Q5933636	0559652845303	http://www.wikidata.org/entity/Q18289947
http://www.wikidata.org/entity/Q5938604	043961676409	
http://www.wikidata.org/entity/Q5956278	0499497337518	
http://www.wikidata.org/entity/Q5956968	043283522692	http://www.wikidata.org/entity/Q10430442
http://www.wikidata.org/entity/Q5972016	0502770250503	
http://www.wikidata.org/entity/Q5972347	0441733186214	
http://www.wikidata.org/entity/Q5973694	0373223420310	
http://www.wikidata.org/entity/Q5978301	0664794700308	
http://www.wikidata.org/entity/Q5983177	0272248812808	http://www.wikidata.org/entity/Q106915
http://www.wikidata.org/entity/Q5983849	0576122429317	http://www.wikidata.org/entity/Q10712701
http://www.wikidata.org/entity/Q5983926	0920776498515	http://www.wikidata.org/entity/Q894327
http://www.wikidata.org/entity/Q5991010	0988598877109	
http://www.wikidata.org/entity/Q6009961	0929270135300	
http://www.wikidata.org/entity/Q6010368	0568055205114	http://www.wikidata.org/entity/Q10541668
http://www.wikidata.org/entity/Q6010812	0744066990009	http://www.wikidata.org/entity/Q10520534
http://www.wikidata.org/entity/Q6012166	0542573140300	
http://www.wikidata.org/entity/Q6015678	0442872782509	
http://www.wikidata.org/entity/Q6016840	023451344303	
http://www.wikidata.org/entity/Q6027303	046703152205	
http://www.wikidata.org/entity/Q6034916	0899701619804	
http://www.wikidata.org/entity/Q6071900	0273506284025	http://www.wikidata.org/entity/Q4973721
http://www.wikidata.org/entity/Q6177817	0194834079816	
http://www.wikidata.org/entity/Q6178909	0262742649696	http://www.wikidata.org/entity/Q18334316
http://www.wikidata.org/entity/Q6180159	0209063197208	
http://www.wikidata.org/entity/Q6190697	0477298899511	
http://www.wikidata.org/entity/Q6196690	0882262949208	
http://www.wikidata.org/entity/Q6207928	0149848066801	
http://www.wikidata.org/entity/Q6209187	0316177736318	
http://www.wikidata.org/entity/Q6217745	0535526562910	http://www.wikidata.org/entity/Q2138425
http://www.wikidata.org/entity/Q6225988	0404669609001	http://www.wikidata.org/entity/Q10613532
http://www.wikidata.org/entity/Q6227706	0144183626805	
http://www.wikidata.org/entity/Q6240455	0204240926023	http://www.wikidata.org/entity/Q10716960
http://www.wikidata.org/entity/Q6241556	0551169456620	http://www.wikidata.org/entity/Q747975
http://www.wikidata.org/entity/Q208591	0987448696517	http://www.wikidata.org/entity/Q3438599
http://www.wikidata.org/entity/Q213126	0516879803714	http://www.wikidata.org/entity/Q14594658
http://www.wikidata.org/entity/Q297821	0427127522211	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q297821	0427127522211	http://www.wikidata.org/entity/Q10676706
http://www.wikidata.org/entity/Q445997	0652944607906	http://www.wikidata.org/entity/Q27447
http://www.wikidata.org/entity/Q447653	0199679103214	http://www.wikidata.org/entity/Q25413
http://www.wikidata.org/entity/Q486892	0687114079711	http://www.wikidata.org/entity/Q10669803
http://www.wikidata.org/entity/Q518776	051207517226	http://www.wikidata.org/entity/Q10538507
http://www.wikidata.org/entity/Q574782	0338458649710	
http://www.wikidata.org/entity/Q1375199	031005479013	http://www.wikidata.org/entity/Q54356
http://www.wikidata.org/entity/Q5580727	0108109641223	http://www.wikidata.org/entity/Q57393093
http://www.wikidata.org/entity/Q5615270	0544569681404	
http://www.wikidata.org/entity/Q6201234	0772402807013	http://www.wikidata.org/entity/Q108330230
http://www.wikidata.org/entity/Q6201711	0713431429202	http://www.wikidata.org/entity/Q10543859
http://www.wikidata.org/entity/Q6206776	0972391843904	http://www.wikidata.org/entity/Q10612973
http://www.wikidata.org/entity/Q6238347	0937521536309	
http://www.wikidata.org/entity/Q6255773	0747484716698	
http://www.wikidata.org/entity/Q6256794	084677425329	http://www.wikidata.org/entity/Q26509
http://www.wikidata.org/entity/Q6258180	06517287603	
http://www.wikidata.org/entity/Q6338252	0454278479623	http://www.wikidata.org/entity/Q10428517
http://www.wikidata.org/entity/Q15713809	0957513768616	
http://www.wikidata.org/entity/Q16165736	0611699417309	http://www.wikidata.org/entity/Q115003662
http://www.wikidata.org/entity/Q16616217	0246624521815	
http://www.wikidata.org/entity/Q16633210	0789353702707	
http://www.wikidata.org/entity/Q16633319	0178667655211	http://www.wikidata.org/entity/Q43
http://www.wikidata.org/entity/Q16633339	0860364634014	http://www.wikidata.org/entity/Q10552182
http://www.wikidata.org/entity/Q18177071	010611244716	http://www.wikidata.org/entity/Q1754
http://www.wikidata.org/entity/Q18202393	0173946230722	
http://www.wikidata.org/entity/Q18202413	0407081382317	http://www.wikidata.org/entity/Q10728127
http://www.wikidata.org/entity/Q18237639	0138741628520	http://www.wikidata.org/entity/Q10576131
http://www.wikidata.org/entity/Q18237754	0930305890123	http://www.wikidata.org/entity/Q10718954
http://www.wikidata.org/entity/Q18239250	0538387395826	http://www.wikidata.org/entity/Q10527412
http://www.wikidata.org/entity/Q18245556	0246927519019	http://www.wikidata.org/entity/Q3438599
http://www.wikidata.org/entity/Q18617010	055257333723	http://www.wikidata.org/entity/Q10659387
http://www.wikidata.org/entity/Q19977055	0271338654822	http://www.wikidata.org/entity/Q10503759
http://www.wikidata.org/entity/Q19977122	0548038946425	http://www.wikidata.org/entity/Q10497197
http://www.wikidata.org/entity/Q19977180	0326963110315	http://www.wikidata.org/entity/Q3906736
http://www.wikidata.org/entity/Q20095387	0877778793323	http://www.wikidata.org/entity/Q10411236
http://www.wikidata.org/entity/Q21529026	080633830413	
http://www.wikidata.org/entity/Q21544238	0404836900409	http://www.wikidata.org/entity/Q10541668
http://www.wikidata.org/entity/Q21544254	0513164929896	
http://www.wikidata.org/entity/Q21558211	0667220767927	http://www.wikidata.org/entity/Q10697668
http://www.wikidata.org/entity/Q21561355	0568736532719	
http://www.wikidata.org/entity/Q21578737	0565457468009	http://www.wikidata.org/entity/Q10412414
http://www.wikidata.org/entity/Q21585331	0771287795114	
http://www.wikidata.org/entity/Q21694244	0366083752400	http://www.wikidata.org/entity/Q10688505
http://www.wikidata.org/entity/Q21717748	0675602051200	http://www.wikidata.org/entity/Q10659387
http://www.wikidata.org/entity/Q21717750	0471642162218	
http://www.wikidata.org/entity/Q21745484	0596987397601	
http://www.wikidata.org/entity/Q21759277	0688288022003	http://www.wikidata.org/entity/Q10712922
http://www.wikidata.org/entity/Q25935880	0681030112815	http://www.wikidata.org/entity/Q10681131
http://www.wikidata.org/entity/Q29041937	0140985614421	http://www.wikidata.org/entity/Q10586847
http://www.wikidata.org/entity/Q30000227	0483338990013	
http://www.wikidata.org/entity/Q30035682	0121939297619	http://www.wikidata.org/entity/Q822
http://www.wikidata.org/entity/Q32294625	0521274429611	http://www.wikidata.org/entity/Q10718061
http://www.wikidata.org/entity/Q42393729	0556755096938	http://www.wikidata.org/entity/Q10570835
http://www.wikidata.org/entity/Q50353141	0468765214727	http://www.wikidata.org/entity/Q10436935
http://www.wikidata.org/entity/Q54365860	0206034257412	
http://www.wikidata.org/entity/Q56229207	0860699089813	
http://www.wikidata.org/entity/Q56925588	0338088431726	http://www.wikidata.org/entity/Q10728033
http://www.wikidata.org/entity/Q57280146	0465804601318	http://www.wikidata.org/entity/Q54771
http://www.wikidata.org/entity/Q60144183	091303475611	http://www.wikidata.org/entity/Q10576131
http://www.wikidata.org/entity/Q60823070	0454698803028	http://www.wikidata.org/entity/Q923113
http://www.wikidata.org/entity/Q62287119	0457722435319	http://www.wikidata.org/entity/Q10718036
http://www.wikidata.org/entity/Q63533075	0191486414825	http://www.wikidata.org/entity/Q3616
http://www.wikidata.org/entity/Q67207189	0828690288413	http://www.wikidata.org/entity/Q25287
http://www.wikidata.org/entity/Q70589038	0793372891224	http://www.wikidata.org/entity/Q10498247
http://www.wikidata.org/entity/Q71059733	010643534813	http://www.wikidata.org/entity/Q10725615
http://www.wikidata.org/entity/Q71063276	042413114103	
http://www.wikidata.org/entity/Q71132178	033935884729	http://www.wikidata.org/entity/Q10556686
http://www.wikidata.org/entity/Q71340705	0828001951212	http://www.wikidata.org/entity/Q3218189
http://www.wikidata.org/entity/Q96309257	0649200228012	
http://www.wikidata.org/entity/Q97778021	0432998314415	
http://www.wikidata.org/entity/Q97786913	0703330864716	
http://www.wikidata.org/entity/Q97824059	0133149500010	
http://www.wikidata.org/entity/Q97824077	0612837785809	
